===BEGIN_METADATA===
Test Type: Force Cycle,Force: 35N,Cycles: 100,Dwell Time: 1sec,Tool Accuracy: +/-0.05N
Test Number in Session: 06,Time since Last Test: ~10min
Number of ICB-Sensors: 1,Sensor Label(s): A
ICB-Sensor A's Serial#: 001,Length: 100mm,Spacing: 40mm,Saturation Load: 70N,Factor of Safety at Saturation: 1.5
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_90SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: N/A,kA1: 1.0,dA1: 1.0,cA1: 1.0,kA2: 1.0,dA2: 1.0,cA2: 1.0
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Processed_Time
0.004796,-0456437,-0561504,15:49:18.413867
0.014819,-0455524,-0561504,15:49:18.413867
0.024850,-0455524,-0561253,15:49:18.413867
0.034851,-0456267,-0561039,15:49:18.413867
0.044845,-0456111,-0561702,15:49:18.413867
0.054840,-0455715,-0560832,15:49:18.460183
0.064870,-0456597,-0561550,15:49:18.461183
0.074873,-0455583,-0561179,15:49:18.461183
0.084894,-0456122,-0561010,15:49:18.461183
0.094907,-0455928,-0561639,15:49:18.461183
0.104903,-0455731,-0560779,15:49:18.506714
0.115001,-0456510,-0561427,15:49:18.507715
0.124998,-0455557,-0561188,15:49:18.507715
0.135029,-0456048,-0560904,15:49:18.507715
0.145061,-0456048,-0561829,15:49:18.507715
0.155061,-0455792,-0560838,15:49:18.553540
0.165090,-0456567,-0561443,15:49:18.553540
0.175085,-0455677,-0561174,15:49:18.553540
0.185083,-0456137,-0560727,15:49:18.553540
0.195102,-0456101,-0561683,15:49:18.599255
0.205132,-0455641,-0560708,15:49:18.599255
0.215151,-0456526,-0561478,15:49:18.600244
0.225147,-0455593,-0561144,15:49:18.600244
0.235143,-0456201,-0560918,15:49:18.600244
0.245141,-0456121,-0561775,15:49:18.646162
0.255173,-0455703,-0560803,15:49:18.647161
0.265172,-0456521,-0561470,15:49:18.648163
0.275168,-0455572,-0561317,15:49:18.648163
0.285170,-0456121,-0560706,15:49:18.693103
0.295237,-0456154,-0561705,15:49:18.695104
0.305269,-0455610,-0560727,15:49:18.695104
0.315279,-0456448,-0561416,15:49:18.695104
0.325276,-0455656,-0561293,15:49:18.695104
0.335271,-0456160,-0560807,15:49:18.740362
0.345305,-0456110,-0561753,15:49:18.740362
0.355306,-0455684,-0560900,15:49:18.740362
0.365301,-0456498,-0561366,15:49:18.740362
0.375295,-0455725,-0561195,15:49:18.740362
0.385302,-0456164,-0560789,15:49:18.785124
0.395345,-0456121,-0561738,15:49:18.788130
0.405340,-0455666,-0560710,15:49:18.788130
0.415355,-0456571,-0561417,15:49:18.788130
0.425355,-0455784,-0561256,15:49:18.833267
0.435423,-0456128,-0560734,15:49:18.833267
0.445419,-0456099,-0561585,15:49:18.833267
0.455416,-0455679,-0560683,15:49:18.833267
0.465412,-0456521,-0561400,15:49:18.833267
0.475409,-0455647,-0561194,15:49:18.881370
0.485480,-0456051,-0560730,15:49:18.881370
0.495501,-0456281,-0561622,15:49:18.881370
0.505499,-0455511,-0560702,15:49:18.881370
0.515496,-0456556,-0561149,15:49:18.881370
0.525513,-0455611,-0561265,15:49:18.928042
0.535569,-0455965,-0560702,15:49:18.929049
0.545568,-0456354,-0561651,15:49:18.929049
0.555566,-0455638,-0560621,15:49:18.929049
0.565563,-0456467,-0561290,15:49:18.971393
0.575595,-0455699,-0561175,15:49:18.971393
0.585592,-0456120,-0560756,15:49:18.971393
0.595595,-0456271,-0561334,15:49:18.974394
0.605611,-0455572,-0560677,15:49:18.974394
0.615608,-0455784,-0561195,15:49:19.021215
0.625699,-0455784,-0561219,15:49:19.021215
0.635701,-0456281,-0560598,15:49:19.021215
0.645735,-0455567,-0561647,15:49:19.021215
0.655768,-0455567,-0560806,15:49:19.021215
0.665767,-0456626,-0561177,15:49:19.067650
0.675799,-0455733,-0561270,15:49:19.067650
0.685798,-0455967,-0560791,15:49:19.067650
0.695794,-0456372,-0561446,15:49:19.067650
0.705813,-0455610,-0560745,15:49:19.113634
0.715845,-0456559,-0561056,15:49:19.114634
0.725854,-0455914,-0561246,15:49:19.114634
0.735849,-0455970,-0560789,15:49:19.114634
0.745845,-0456304,-0561600,15:49:19.114634
0.755841,-0455490,-0560793,15:49:19.157233
0.765874,-0456499,-0561210,15:49:19.157233
0.775873,-0455859,-0561336,15:49:19.157233
0.785872,-0455966,-0560658,15:49:19.157233
0.795869,-0456299,-0561433,15:49:19.202576
0.805903,-0455493,-0560748,15:49:19.203576
0.815936,-0456369,-0561264,15:49:19.203576
0.825943,-0455742,-0561256,15:49:19.203576
0.835937,-0455980,-0560812,15:49:19.203576
0.845931,-0456254,-0561602,15:49:19.254228
0.855961,-0455559,-0560879,15:49:19.254228
0.865955,-0456448,-0561207,15:49:19.254228
0.875952,-0455819,-0561299,15:49:19.254228
0.885948,-0455969,-0560784,15:49:19.254228
0.895942,-0456271,-0561624,15:49:19.297470
0.905975,-0455579,-0560838,15:49:19.297470
0.915973,-0456431,-0561175,15:49:19.298476
0.925984,-0455794,-0561452,15:49:19.298476
0.935993,-0455886,-0560731,15:49:19.299474
0.945989,-0456338,-0561663,15:49:19.343464
0.956023,-0455575,-0560929,15:49:19.343464
0.966019,-0456563,-0561237,15:49:19.343464
0.976015,-0455711,-0561356,15:49:19.343464
0.986010,-0455927,-0560715,15:49:19.388811
0.996040,-0456250,-0561641,15:49:19.388811
1.006058,-0455402,-0560918,15:49:19.389810
1.016100,-0456387,-0561137,15:49:19.389810
1.026102,-0455785,-0561367,15:49:19.389810
1.036116,-0455962,-0560758,15:49:19.436047
1.046148,-0456268,-0561508,15:49:19.436047
1.056144,-0455607,-0560951,15:49:19.436047
1.066141,-0456502,-0561152,15:49:19.436047
1.076135,-0455874,-0561275,15:49:19.482559
1.086193,-0455836,-0560763,15:49:19.482559
1.096203,-0456269,-0561583,15:49:19.482559
1.106200,-0455497,-0560789,15:49:19.482559
1.116222,-0456288,-0561063,15:49:19.482559
1.126219,-0455807,-0561420,15:49:19.529419
1.136266,-0455863,-0560776,15:49:19.529419
1.146262,-0456165,-0561622,15:49:19.529419
1.156293,-0456368,-0560928,15:49:19.529419
1.166325,-0456368,-0561082,15:49:19.529419
1.176323,-0455856,-0561611,15:49:19.577084
1.186354,-0455874,-0560700,15:49:19.577084
1.196349,-0456375,-0561650,15:49:19.577084
1.206343,-0455571,-0560890,15:49:19.577084
1.216373,-0456330,-0561143,15:49:19.622805
1.226430,-0455871,-0561465,15:49:19.623816
1.236474,-0455846,-0560795,15:49:19.623816
1.246468,-0456335,-0561553,15:49:19.623816
1.256465,-0455573,-0560831,15:49:19.623816
1.266462,-0456238,-0561085,15:49:19.669992
1.276496,-0455936,-0561479,15:49:19.669992
1.286500,-0455856,-0560708,15:49:19.669992
1.296496,-0456495,-0561455,15:49:19.669992
1.306497,-0455472,-0560899,15:49:19.669992
1.316522,-0456338,-0560946,15:49:19.716535
1.326551,-0456018,-0561456,15:49:19.716535
1.336562,-0455842,-0560789,15:49:19.716535
1.346561,-0456486,-0561525,15:49:19.716535
